,Unnamed: 0,tweet,sentiment
5802,5802,اللهم قضي حاج استطاع صياغه دعاء نتا علم بها قدا,neutral
5803,5803,افرح الليمعاهمايفونبيفولوابعض,positive
5804,5804,انتظر طال زم انه رفع يد داعي اسم الله ردي يد المرفوعه دعاء خائب ابدا,positive
5805,5805,ما اجاب الايفون حب,neutral
5806,5806,فيلم ماكس خلص سي,neutral
5807,5807,سن نسي,negative
5808,5808,الله سامح مابي دعه لحظ غضب,negative
5809,5809,بنتكبر تغر عليكوا,negative
5810,5810,شباب رتويت بليز ضروره,neutral
5811,5811,طب ما واقف عني,neutral
5812,5812,لاس ملقتش احب زي مابحبه,negative
5813,5813,حلم دهي الام بطل,neutral
5814,5814,مان مشلش فول نزا مان بس وفي انفولوا دا,neutral
5815,5815,ساتر ناس,neutral
5816,5816,محم دهي ياعم,neutral
5817,5817,,neutral
5818,5818,لحي عطي ضهر دين امها لاه,negative
5819,5819,وطن محسن جلاد كتب ثور وبدايه انهيار,neutral
5820,5820,ما ثبات سقوط تارجح حافظ نقط ثبات حائل اقعي,neutral
5821,5821,صباح خير اقول جوز زم ثبت حال فتار فقر وتار غن وتار عز وتار ذل سعيد لازم اقوي الله جل جلال,neutral
5822,5822,مهو شغال المشكله لفا حاول احب لاب بق,neutral
5823,5823,روع يامصر دنيا زمن فساد مبار,positive
5824,5824,ايه حك دهي,negative
5825,5825,سلي ناس حب قول ماهو ضروره قنع عالم بش جازلي,positive
5826,5826,قلق نص ساعي دهي مبحلق التوي ماش عارف ردي اروح شوي فتح بق ماش عارف اقول ايه,negative
5827,5827,حاسس كلم كتب هتشرد دهي سامح يا بس انسان فاضه بسله نفس بدل ما اكتاب شدا ودر,negative
5828,5828,تجنن قوه يا رس يل اعال خاص,positive
5829,5829,ريم رحيم تواب استرحم استغفر حصل ذنب غفر ذنب التوب,neutral
5830,5830,طريق وحد رافق احد فتر اكمل احد جلال دين روم,neutral
5831,5831,ماش عارف الصراحه معرفتش انام,neutral
5832,5832,عيش وحد حت هتموت حسن نكي فرض نفس حد ماش عيزك,negative
5833,5833,مابحبش بيعاملني مجامل,negative
5834,5834,عرب لحم جنب كام جسد اتقتل واتحرق ماسر طب خلو الاف بعددلحومالبشر جزر حرق واخواتها رم سجن,negative
5835,5835,حد بيكر حد مستحيل شال الفكره دي دماغ,neutral
5836,5836,يابني نتا وهوه خدوابالكم فرق اقتصاد عائل اقتصاد قوم القوميبناع دول دهي علم كبير ومستوي تان خالص,neutral
5837,5837,اعال زوبري يا شرموط,negative
5838,5838,التريند مال هبل دهي تفاه,negative
5839,5839,اسف يا توب نتا صاح عمال اقول بالحنيه هوي فطر اسكندريه طب عاوز ورد طب عاوز قلب فاضه قلب هاد محدش بيكبر,neutral
5840,5840,حرب مصر ارهاب كره هتدرس زي حرب,neutral
5841,5841,لبت واثق نفس مابترسمش الوان شها حقيق,neutral
5842,5842,الله,neutral
5843,5843,معتز شعب بق,negative
5844,5844,مرتضي عبيط,negative
5845,5845,عايزينميناعليتويتر كا,neutral
5846,5846,خايك حمد ويقولوله دود,neutral
5847,5847,نتا حد جهل كلام,negative
5848,5848,ايه يا اسطي حنجره دنيا حصل ايه بس,neutral
5849,5849,مكنش برد كنت شخر,negative
5850,5850,اهداف فرص ريال مدريد كلاسيكو كاسي,neutral
5851,5851,حب ولي غالي حس قلب شاف حب ولي بيطمني بيعيشني حلي سن ايموشنموجب,positive
5852,5852,دي اصح نوم,neutral
5853,5853,خوي مشكل يابني رحم,negative
5854,5854,ما غافل عمل,neutral
5855,5855,ممكن سوال جبر موقوف مستبعد,neutral
5856,5856,خلاص مهو دخل افكسو مالهاشتاج دهي كتب هاشتاج ترحيب باه فتويتر,neutral
5857,5857,نور توتير يا مان,positive
5858,5858,سب دمنهور متصدر كلم مصر هيعملها نبا,positive
5859,5859,عبر اااارض عشق سلم احتضن قصائد تب ااااجل,positive
5860,5860,دفء ضل سرير غار استوحش اناملي واضافري غاص خصر ثمار توطن شفت ابتداء ارتشف شهقه زاد ثوار اكليل ورد رحيق,positive
5861,5861,فتر لجوء صلاح عني بتخليني حاج كتير فضل,positive
5862,5862,الله انور ياسطي,positive
5863,5863,حبيب نتا بالسلامه ويشفيكي يارب ما تطلع طمنيني عليكي,positive
5864,5864,نصر حبيب عامل اه امتحان,neutral
5865,5865,قمه لقس حق تعيش ارضاء ليعيشو كسر ما جميل,negative
5866,5866,ماشي هربه يا كلام دا,negative
5867,5867,طام الماتش ايه ورايح وفي ماش تفرج,neutral
5868,5868,يا مسهل يارب,neutral
5869,5869,اشد مراحل نضوج عقل ايقانك تام شيء نهايه سيئ جميل بحه,neutral
5870,5870,تقبل السئ لان الاسوء قادم,negative
5871,5871,ايه العلاقه المتدهوره دي,negative
5872,5872,عني ماريتيمو عايزين جن علشان محمد ابراهيم نبا عايزه مومن زكريا,negative
5873,5873,تواصل توتير دا نوع الموده والرحمه زم سال اطمان ياريت اخق الكريمه سود ناس,positive
5874,5874,الاطمئنان اخاف تمسك يد اضاع قلب تقول يا قلب هبه قرب حت حت الاطمئنان,positive
5875,5875,علوق امتحان,negative
5876,5876,معني ماش معني ظاهر معني نفس لجن هتك حال فضل دهي قصد,neutral
5877,5877,نفس اتولد مخلص تعليم,negative
5878,5878,ايوه يا راس,neutral
5879,5879,بتخنق اوي راجل طول وده كيس لب طول ما ماشي يقزقز,negative
5880,5880,دك تن تحسي بللذه,neutral
5881,5881,مرحبا,neutral
5882,5882,ما جمل تنازل ممتع لحي اجلس ساكت حيد متامل منظر سماء هدوء تام يومياتجيمي,positive
5883,5883,خلص الريبورت,neutral
5884,5884,كنت هفضل دهي مسي ايه حب ايه نتا تدور غياب دهي مفيش عتاب اتهز لاه عمرودياب,negative
5885,5885,ابوجبل حسن جنش التمرحنه زمالك ماساهالحراس,negative
5886,5886,لم صلي المانشن,neutral
5887,5887,مصدر السيسي التقي رئيس صومال قصر الاتحاديه تفاصيل,neutral
5888,5888,وام لذ الكرسمس,positive
5889,5889,اسكندريه عايزاكم الله ماتيجوا,positive
5890,5890,ماهو صلا هايدخل الهاشتاج هايعرف نهو ماش ترند دا بوست متكرر مافيهوش تفاعل عني ناس بتكتب,neutral
5891,5891,اسبيل السعاده اخيرا بسبوسه وقولتلها وادي لهد بتاعتها,positive
5892,5892,فقر فقر القيمه نتا اغن ناس فقر,negative
5893,5893,افاتار العومق,neutral
5894,5894,حاج منتهي التفاهه,negative
5895,5895,حسد زياد,negative
5896,5896,هاكل اخير ايموشنموجب ايموشنموجب,positive
5897,5897,سن نتا خير واسرتك الكريمه,positive
5898,5898,رحم يا يوسف اتم يكتبلنا دور دا بتاعك يا,positive
5899,5899,رنا سماح سعي دعم تعرف اشخاص قلوب الطيبه سعي هدف دعم جيش الرنوشي رناسماحهمععمروالليثي,positive
5900,5900,رنا سماح خام اسم كف رناسماحهمععمروالليثي,positive
5901,5901,متا ابدا امتحان بق,neutral
5902,5902,للاسف ماش قادر نسا اصلا,negative
5903,5903,حقيق علا احترم تقدير روان,positive
5904,5904,كنه يا شير عايزينميناعليتويتر ايموشنموجب ايموشنموجب ايموشنموجب ايموشنموجب ايموشنموجب ايموشنموجب ايموشنموجب ايموشنموجب ايموشنموجب,positive
5905,5905,شي جديد عمار زاد لازلنا حق مقصر,negative
5906,5906,ماش عارف منهج,negative
5907,5907,شكر جز,positive
5908,5908,سلام تحيه نكي كنت خير ممثل مصر جن حكم ستاراكاديمي رجا حضر نكي وفي وعد محمد شاه تقفي معي,neutral
5909,5909,طعم وجود,negative
5910,5910,سهل بس طويل جدا حمد عقبال باقه نتا عمل ايه,positive
5911,5911,توقع نتا هتشوفي خيرف,negative
5912,5912,فضول شاخ,neutral
5913,5913,كلب وسخ عقيم بض وقف قطر الله حرق خرت,negative
5914,5914,ما دراع يم يا كبير,neutral
5915,5915,شير نفس تحضر اولع مصر بس تعوض ياريت تحتفلو بعيد ميلاد ايموشنموجب,positive
5916,5916,صباح خير,positive
5917,5917,ممم طيب حسالك تان تسلم,neutral
5918,5918,حب صوه اضعافه رناسماحهمععمروالليثي,positive
5919,5919,تحدث طرب جبي ذكر رنا سماح رناسماحهمععمروالليثي,positive
5920,5920,يد جاج لاس معدتش تلاه سن,neutral
5921,5921,الاغنيه دي حب واول مر سمع يوسف رناسماحهمععمروالليثي,positive
5922,5922,روح صور اخدها حضن وانام اهي حاج بتصبرني الايام دايم روح مكان حاش اوي,positive
5923,5923,طب عني اروح خدل استراح مذاكره فاصل بدل ما اشيل الترم دهي سن شل دهي رناسماحهمععمروالليثي,negative
5924,5924,ياللهول,negative
5925,5925,عني ماش فاضل هاب ونورهان وايمي بس تمام عني هنشتغل الهاشتاج ايه,neutral
5926,5926,رنا بتسقف رناسماحهمععمروالليثي,neutral
5927,5927,دايم بتاخد عزا واغل ماعندنا,negative
5928,5928,غرور اخر مخبا لجا المراه الفاشله,negative
5929,5929,ممكن تحدث الوتس,neutral
5930,5930,محمد ابراهيم الاهلي,neutral
5931,5931,اللهم صحاب قلوب الطاهره بيضاء يارب عالم,positive
5932,5932,حاج زعل,negative
5934,5934,دجاج تشبسي قادم توفيق حكام,neutral
5935,5935,ماش قادر صدق نهو هيج نبك الفرحه غياب نفس الحاجه ليالي,positive
5936,5936,مسعود رض الله لم امر معروف لم نهي منكر بل لم عرف قلب معروف وينكرقلبه منكر اولياء,neutral
5937,5937,صباح خير يا غايب يا سكر عسل دايب عس بس بال عس ظن ماهو خايب,positive
5938,5938,تري حاج خيال ممكن تحصل,neutral
5939,5939,الامام مسلم تتلمذ يد الامام بخار بخار دع رجل يا محدث طبيب حديث علل بخار مسلم,neutral
5940,5940,اللهم سهل الا ماجعلته سهل حزن شاء سهل وماتوفيقي الا يالله,neutral
5941,5941,كاتبلك سن رائع رائع شدو نص ماتوا,negative
5942,5942,اه تمام حمد الله,neutral
5943,5943,الاشخاص كتب كوي العنوان جذاب المحتوي لايستحق القراءه,negative
