tweet,label
مثل اذا لك حاج عندالكلب قول ياسيدي استخدم بعض اذا له حاج عند شخص والاعجب ان شخص عارف ولاينفذ طلب ال اذا قال ياسيدي,surprise
فيكتور شفيريتوف لاعب جودو اماراتي في الاوليمبياد تن تراران تن تن,surprise
خايفه من ايام بدون امي و الله,fear
مفيش ملا اننا نجيب مدرب عدل لو مدرب عدل جاه ماش هينجح خلة مارتن خر حد ما مجلس دهي غار و ياخدوه معى,anger
و لانني حبا الاشياء الراقيه العاليه التي صعب وصول الاخرين ال احببتك نتا,love
هو لاه بن ع السناب شغل اغنيه تحرك شفايف معى تسوى حركة عنى,surprise
دايم بتاخد من عزا واغل ماعندنا,sadness
قديش مجتمع العربيه مريض كم مرض مخيف,surprise
هي لو الشعله اتطفت بيعيدوا الاوليمبياد تان,none
و كل خوف اقولها لا وجع لان مابي دنيا دار وتوجعككايموشنسالب ايموشنسالب,fear
كياكدو علي نهم مع صليب خون كل قاح يدكرو سب لي من انطلق خط يوسف بن تا,anger
تكلم مان,surprise
صور مؤلم الاحلام بيوت ايموشنسالب اللهم عنا فرج كرب نعم على,sympathy
ما ندل مقام حت احاي تشوف دمعة و ماج ابيها اوديل رسايل يم حس درى حس ياخذها يود,sadness
حسب الله نعم وكيل في وسى,anger
يارب عجل نصر فتح الذي عاد لاهلنا محاصر يالله كن هم عون نصير يارب,sympathy
غم هم تجدد عصاب سام نخر غي عظام مجتمع عتيق ما اسواما حدث من نزيف الفتل يوم قي شوارع القاهرهمن نال جنود ا,sadness
سعودي ال فاتح حجاب شوف الامريكيه في الاوليمبياد حجاب لا ماعرفتو تاخدو من الامريكان غير تعري عهر حقيق,sadness
شي مخزي ان جند لي تارك اهله عيال كوى مديون دفع اجار لازم كوى في قرار جبر مؤسس بنوك في دعم مرابط,anger
دعم محمد بن نايف مليون متابع يستاهل كل خير اميرنا محبوب الله حفظ من كل شر طول عمر,love
علي اسبيل السعاده اخيرا قبل بسبوسه وقولتلها وادي لهد بتاعتها,joy
تراجف يدى من برد قول اللهم هون برد شتاء علي فقراء في كل مكان كل مسلم خاص مسالم من ديان اخري عام,sympathy
جدا عندما سرح في تفكير احيانا لا أيقظ ال دمع ايموشنسالب,sadness
ميرسي حبيب قلب رب أسعد يا رب,joy
انا خايفه ع مايجي يوم ارتبط السيسي ألغى الفالنتاين عش تصرف في ع هدايا كتير دهي تبزير,fear
يارب تححرمني من جمال هاد صوت ايموشنموجب ايموشنموجب,love
شجع جزائر ماتش رائع ف الاوليمبياد ضد الارجنتين جزائر خطر روع لكن الارجنتين ريق كبير دائم جزائر,none
يارب ليس في كون لها سواك ادعى اللهم رفع مقت غضب عن اللهم كن مستضعف في كل مكان وتين انتقم من اطفال حلب,anger
لامعلش في فرق رهيب في ال تقول دا و طبع ماش موافق مدام جن الاوليمبياد قرت كود دريس,none
منهك حد لاشعور اجتاح رغب عارم في بكاء عل باح بما خفا في ثنايا الايام الماضيه قلب غرب نسا لحى موت تناقض,sadness
نشالله قلوب عراق مع,sympathy
يا رب يسر علي كل ضايق رفع ستار هم عن كل محزون لو كان في درب السعاده عوايق أهوى مع يا خالق كون انشهد الجؤؤكر,sympathy
محتاج جرى شارع وانا عيط واصرخ طلع كل لي جوايا بس خايفه أقول مجنون ايموشنسالب,fear
حين وشى مريم لي مكبرينها بها درج الله هشتاقات مدر وشى تب بدون هدف لا موضوع نفع بش وصل رقم كل ضد مريم بيفور,anger
معلش تلاقي كان بيجهز البعثه لي راح الاوليمبياد كره يفضالكوا ماتقلقوش,none
جنوب حرب شمال شيع توحد مع داعش شرق حر مضطرب غرب شوه اتهم واعلامنا لاغ مسرح سينما,anger
عود كبير قصيم وطن يا مرحب يا مرعب خصوم نور كل المملكه في حضور في عود استبشر دار غيث يا مرحب حيت نور,love
حوال عشر ميداليه مصر في اول يوم في الاوليمبياد,none
كل عام نتا مليون خير سعاد ورب جعل سن هجر سعيد على كل,joy
يمممه لو عرف شكثر خايفه قاع رجف ايموشنموجب ايموشنسالب ايموشنسالب,fear
ذيذ هو عشق حين كوى مع شخص مغرم بادق تفاصيل بوح,love
كاتي سبت تان دهبيه لاه في الاوليمبياد,none
ماهو حب ليل لا قاس لا هو عشق عنتر لا عشق عبل في قلب ماس تاسيس حب امي لابعده ال في قبل,love
استحال حد هيقدر حسى قهر والمعاناه لي بيعيشها اهالي معتقل رب صبر أقوى,sympathy
عنى بارك للامارات و كويت ف الاوليمبياد و مباركتيش مصر مصر واخده ميدالية برونز علي كره,surprise
كلام مخيف هل للتقنيه دخل في تجويع علي شباب والحاله هذه تركيز علي التقنيه ضمن مقاعد هم في سوق عمل مستقبا,fear
معقول ازاي ذا,surprise
ايه دا يا جيش مصر عظيم يا حبيب لبي نتا ماش قال هتستورد نوع غير بتاع المصريه,surprise
ماش معقول اهنيك علي هذي الموهبه ابداع فوق وصف,surprise
قهر اللهم اني اعوذ بك من قهر رجال,sadness
كل سن ليبي خير,joy
صباح الغلا,joy
احنا رايحين نشار ف الاوليمبياد بفضايحنا أضحك على راح,fear
ملل بالنسبالي شبا موت,sadness
مستحمل عاد كد نتا ماش ممكن تكون هاب لي عرف ابدا,surprise
هي بعث مصر في الاوليمبياد سافر علي حساب السعوديه ال ايه عضو من البعثه رافع علم السعوديه,surprise
قطر داخل الاوليمبياد ب رياض عنى فرص لي عاوز سرق قطر بلد كل في برازيل ايموشنموجب يل ري,joy
هناك تقدم للمشاركه في الاوليمبياد ولاول مر سمح الاوليمبياد مشارك لاجئ لعب بالامس في سباق ال متر فراش حصل علي مركز الاول,none
مذيع نايل سبورت احنا بقال كتير ما اخذناش ميدالية اوليمبيه من بعد اوليمبياد أدان علي اساس ان الاوليمبياد دهي بيتعمل كل اتنين خميس,none
ماذا لو اعتصم بك نمل شيخ عبد محسن الاحمد,joy
سيب الاوليمبياد ماسك في علم السعوديه ناس تافه مغيب,sadness
معقول هذا غامدي يا رب,surprise
شعب أراد الحديقه اسم امانه جد الوظيفه اوسخ من كد مافيش,anger
احساس حلو ام تطلع هدوم بتاعت شت تلاقى في كنت نسي من شت ال فات,joy
الله حلو تحالف جد كون اخوه هذه دول ال ذكرتهه نفس حبا نفس تفكير تماماهذوله عرب حقيق مو خليج,anger
اعيذك ياخي من رجال و دنيا فان لازلت سند بعد الله ثم والد حبا مهما ظلم دنيا ف عند الله خير كثير فضفض,sadness
سيف زاهر لم استغل منصب في تسريب معلوم اتحاد كره تفاصيل علي,anger
بنت مصر عند سن سبت ميداليه برونز في الاوليمبياد ايموشنموجب في رفع الاثقال,joy
